query shape,retrieved shapes
Ship/m1471.obj,"Hand/D01200.obj, Quadruped/m89.obj, Hand/D01020.obj, Humanoid/m212.obj, Hand/D01093.obj"
Ship/m1470.obj,"Rocket/D00437.obj, DeskLamp/D00268.obj, Bottle/D00959.obj, Spoon/D00157.obj, Ship/m1468.obj"
Ship/m1464.obj,"SubmachineGun/D00064.obj, Bird/D00689.obj, Bird/m40.obj, Knife/m728.obj, AquaticAnimal/m75.obj"
Ship/m1458.obj,"Hand/D01193.obj, Chess/D01188.obj, Hand/m327.obj, Mug/D00913.obj, Vase/m542.obj"
Ship/D00467.obj,"Ship/m1469.obj, Sword/m719.obj, Rocket/D00343.obj, Ship/m1468.obj, Ship/D00935.obj"
Ship/D00539.obj,"Rocket/D00719.obj, FloorLamp/m620.obj, Knife/D01075.obj, Ship/m1463.obj, Door/m1714.obj"
Ship/m1466.obj,"Humanoid/m159.obj, Rocket/D00428.obj, Humanoid/m165.obj, Gun/m685.obj, Humanoid/m131.obj"
Ship/m1467.obj,"Ship/D00935.obj, Ship/m1469.obj, Ship/D00467.obj, Ship/m1439.obj, Rocket/D00343.obj"
Ship/D00896.obj,"Humanoid/m155.obj, Quadruped/D00509.obj, AircraftBuoyant/m1349.obj, Hand/m324.obj, Humanoid/m168.obj"
Ship/D00935.obj,"Ship/m1467.obj, Ship/m1469.obj, Ship/m1439.obj, Ship/D00467.obj, Ship/m1468.obj"
Ship/m1463.obj,"Knife/D01075.obj, Ship/m1447.obj, Train/D01149.obj, FloorLamp/m620.obj, Knife/D01051.obj"
Ship/m1462.obj,"Hand/m336.obj, Hand/m326.obj, Insect/D00315.obj, DeskPhone/D00897.obj, Insect/m6.obj"
Ship/m1460.obj,"RectangleTable/m906.obj, PlantIndoors/D00595.obj, PlantIndoors/m1014.obj, ClassicPiano/D00579.obj, Humanoid/m231.obj"
Ship/m1448.obj,"Jet/m1221.obj, Jet/m1222.obj, BuildingNonResidential/m409.obj, House/m432.obj, Insect/D00732.obj"
Ship/m1449.obj,"Jet/m1209.obj, DeskPhone/D00135.obj, Humanoid/m265.obj, Motorcycle/D00594.obj, Motorcycle/D00544.obj"
Ship/m1461.obj,"Motorcycle/D00039.obj, Quadruped/m282.obj, City/D01092.obj, DeskPhone/D00899.obj, Bicycle/D00750.obj"
Ship/D00258.obj,"Gun/m667.obj, Spoon/D00842.obj, Insect/D00231.obj, Gun/D00802.obj, RoundTable/D00909.obj"
Ship/D00099.obj,"Humanoid/m162.obj, Truck/D00029.obj, Knife/D01150.obj, Humanoid/m182.obj, Humanoid/m202.obj"
Bicycle/m1478.obj,"DeskLamp/D00090.obj, Bicycle/D00621.obj, Bicycle/D00016.obj, ClassicPiano/D00254.obj, FloorLamp/D00740.obj"
Bicycle/D00040.obj,"Bicycle/D00555.obj, Bicycle/D00567.obj, Bicycle/D00078.obj, Bicycle/m1477.obj, Bicycle/m1476.obj"
Bicycle/D00904.obj,"Bicycle/D00838.obj, Bicycle/D00708.obj, Jet/m1300.obj, Motorcycle/D00054.obj, Bicycle/D00040.obj"
Bicycle/D00078.obj,"Bicycle/m1477.obj, Bicycle/D00040.obj, Bicycle/m1476.obj, Bicycle/D00555.obj, Bicycle/D00567.obj"
Bicycle/D00708.obj,"Bicycle/D00838.obj, Bicycle/D00904.obj, Motorcycle/D00054.obj, Bicycle/D00040.obj, Jet/m1300.obj"
Bicycle/D00536.obj,"Bicycle/D00077.obj, Bicycle/m1472.obj, Bicycle/m1476.obj, Bicycle/m1477.obj, Humanoid/m218.obj"
Bicycle/D00974.obj,"Bicycle/D00462.obj, Bicycle/m1475.obj, Bicycle/D00847.obj, Bicycle/D00931.obj, Bicycle/D00567.obj"
Bicycle/D00750.obj,"AquaticAnimal/m66.obj, City/D01092.obj, DeskPhone/D00957.obj, Ship/m1461.obj, DeskLamp/D00435.obj"
Bicycle/D00621.obj,"Bicycle/D00016.obj, FloorLamp/D00740.obj, Bicycle/m1478.obj, Bicycle/D00558.obj, DeskLamp/D00090.obj"
Bicycle/D00033.obj,"Bicycle/m1473.obj, Bicycle/m1472.obj, Bicycle/D00536.obj, Bicycle/D00077.obj, Bicycle/D00931.obj"
Bicycle/D00555.obj,"Bicycle/D00567.obj, Bicycle/D00040.obj, Bicycle/D00078.obj, Bicycle/m1477.obj, Bicycle/D00847.obj"
Bicycle/D00838.obj,"Bicycle/D00708.obj, Bicycle/D00904.obj, Motorcycle/D00054.obj, Bicycle/D00040.obj, Jet/m1300.obj"
Bicycle/D00558.obj,"RectangleTable/m877.obj, FloorLamp/D00740.obj, City/m1654.obj, Jet/m1288.obj, RoundTable/m935.obj"
Bicycle/D00016.obj,"Bicycle/D00621.obj, Bicycle/m1478.obj, FloorLamp/D00740.obj, Bicycle/D00558.obj, DeskLamp/D00090.obj"
Bicycle/D00567.obj,"Bicycle/D00555.obj, Bicycle/D00040.obj, Bicycle/D00847.obj, Bicycle/D00078.obj, Bicycle/m1475.obj"
Bicycle/D00077.obj,"Bicycle/D00536.obj, Bicycle/m1472.obj, Bicycle/m1476.obj, Humanoid/m218.obj, Bicycle/m1477.obj"
Bicycle/m1472.obj,"Bicycle/D00536.obj, Bicycle/m1473.obj, Bicycle/D00077.obj, Bicycle/D00033.obj, Bicycle/m1475.obj"
Bicycle/m1473.obj,"Bicycle/D00033.obj, Bicycle/m1472.obj, Bicycle/D00536.obj, Bicycle/D00077.obj, Bicycle/m1475.obj"
Bicycle/D00931.obj,"Bicycle/D00462.obj, Bicycle/m1475.obj, Bicycle/D00974.obj, Bicycle/D00033.obj, Bicycle/m1473.obj"
Bicycle/D00514.obj,"Humanoid/m232.obj, Humanoid/m231.obj, ClassicPiano/D00579.obj, Starship/m1372.obj, DeskLamp/D00715.obj"
Bicycle/m1477.obj,"Bicycle/m1476.obj, Bicycle/D00078.obj, Bicycle/D00536.obj, Bicycle/D00555.obj, Bicycle/D00077.obj"
Bicycle/m1476.obj,"Bicycle/m1477.obj, Bicycle/D00536.obj, Bicycle/D00078.obj, Bicycle/D00077.obj, Humanoid/m218.obj"
Bicycle/D00930.obj,"PlantIndoors/m1031.obj, Jet/m1292.obj, Starship/m1358.obj, Insect/m9.obj, Humanoid/m263.obj"
Bicycle/D00847.obj,"Bicycle/D00974.obj, Bicycle/D00567.obj, Bicycle/m1475.obj, Bicycle/D00555.obj, Bicycle/D00462.obj"
Bicycle/m1475.obj,"Bicycle/D00462.obj, Bicycle/D00974.obj, Bicycle/D00931.obj, Bicycle/D00847.obj, Bicycle/m1472.obj"
Bicycle/D00462.obj,"Bicycle/D00931.obj, Bicycle/D00974.obj, Bicycle/m1475.obj, Bicycle/D00847.obj, Bicycle/m1472.obj"
Computer/D01002.obj,"MilitaryVehicle/D00932.obj, Apartment/D00681.obj, MilitaryVehicle/D00918.obj, Bookset/D01013.obj, Skyscraper/D00729.obj"
Computer/D01028.obj,"Bird/m48.obj, Bird/m50.obj, PlantIndoors/m996.obj, Humanoid/m249.obj, Quadruped/m281.obj"
Computer/D01164.obj,"RoundTable/m934.obj, Monitor/D00364.obj, Bookset/D01042.obj, RoundTable/m925.obj, Bookset/D01030.obj"
Computer/D01100.obj,"Shelf/D00468.obj, Ship/m1454.obj, Bird/m52.obj, Fish/D00763.obj, Insect/m3.obj"
Computer/D01128.obj,"PlantIndoors/m1023.obj, PlantIndoors/m990.obj, RoundTable/m924.obj, Monitor/D00229.obj, Biplane/D00601.obj"
Computer/m1778.obj,"Computer/D01033.obj, Jet/m1250.obj, Computer/m1770.obj, Jet/m1258.obj, Jet/m1167.obj"
Computer/D01115.obj,"Insect/m3.obj, BuildingNonResidential/m391.obj, Bird/D00113.obj, Tree/m1063.obj, PlantWildNonTree/m968.obj"
Computer/D01102.obj,"PlantWildNonTree/m966.obj, MultiSeat/D00146.obj, Skyscraper/D00059.obj, RectangleTable/m915.obj, House/m453.obj"
Computer/D01072.obj,"AquaticAnimal/m62.obj, City/D01010.obj, City/m1664.obj, DeskPhone/D00576.obj, Computer/D01082.obj"
Computer/D01098.obj,"Computer/m1764.obj, PianoBoard/D00962.obj, ClassicPiano/D00092.obj, RoundTable/D00948.obj, NonWheelChair/D00694.obj"
Computer/D01073.obj,"Tree/m1062.obj, Tree/D00612.obj, House/m435.obj, NonWheelChair/m828.obj, Computer/m1774.obj"
Computer/D01067.obj,"Jet/m1280.obj, PlantWildNonTree/m986.obj, Jet/m1267.obj, Tree/m1065.obj, Computer/m1778.obj"
Computer/D01071.obj,"Computer/m1766.obj, Cup/m500.obj, Quadruped/D00757.obj, MultiSeat/m778.obj, NonWheelChair/m823.obj"
Computer/D01070.obj,"Bed/D00735.obj, RectangleTable/m873.obj, Apartment/D00138.obj, Helicopter/D00868.obj, RectangleTable/D00243.obj"
Computer/m1769.obj,"Cup/m526.obj, HumanHead/D00061.obj, House/m434.obj, HumanHead/D00610.obj, RectangleTable/D00571.obj"
Computer/m1770.obj,"Computer/D01033.obj, Jet/m1250.obj, Computer/m1778.obj, Jet/m1258.obj, Jet/m1167.obj"
Computer/m1764.obj,"PianoBoard/D00962.obj, ClassicPiano/D00092.obj, Computer/D01098.obj, NonWheelChair/D00694.obj, NonWheelChair/D00240.obj"
Computer/D01082.obj,"Computer/m1777.obj, Tree/m1064.obj, City/m1664.obj, City/D01010.obj, Computer/D01072.obj"
Computer/m1765.obj,"TruckNonContainer/D00267.obj, TruckNonContainer/D00943.obj, Shelf/D00171.obj, MultiSeat/m843.obj, MultiSeat/m835.obj"
Computer/m1767.obj,"RoundTable/D00649.obj, RectangleTable/m905.obj, RoundTable/m923.obj, RoundTable/D00344.obj, Bed/D00307.obj"
Computer/m1773.obj,"PlantWildNonTree/m1052.obj, Quadruped/m277.obj, NonWheelChair/m804.obj, PlantIndoors/m996.obj, Bird/m48.obj"
Computer/m1772.obj,"Tree/m1071.obj, ClassicPiano/D00561.obj, NonWheelChair/m808.obj, HumanHead/m359.obj, Bird/m32.obj"
Computer/m1766.obj,"Computer/D01071.obj, Cup/m500.obj, Quadruped/D00757.obj, MultiSeat/m778.obj, NonWheelChair/m823.obj"
Computer/m1776.obj,"Computer/m1774.obj, Computer/D01073.obj, Tree/m1062.obj, Tree/D00612.obj, House/m435.obj"
Computer/D01085.obj,"HumanHead/m366.obj, HumanHead/D00653.obj, Tree/D00727.obj, HumanHead/m370.obj, Hand/m333.obj"
Computer/m1777.obj,"City/m1664.obj, City/D01010.obj, Computer/D01082.obj, Tree/m1064.obj, Computer/D01072.obj"
Computer/m1775.obj,"Quadruped/m281.obj, Tree/m1068.obj, Humanoid/m249.obj, PlantIndoors/D00049.obj, ClassicPiano/D00314.obj"
Computer/m1774.obj,"Computer/m1776.obj, Computer/D01073.obj, Tree/m1062.obj, Tree/D00612.obj, House/m435.obj"
Computer/D01023.obj,"Cup/m495.obj, Door/D01052.obj, Door/m1715.obj, PianoBoard/D00755.obj, Guitar/D00232.obj"
Computer/D01037.obj,"PlantIndoors/D00087.obj, Insect/m23.obj, Insect/m21.obj, RoundTable/D00083.obj, PlantIndoors/D00280.obj"
Computer/D01033.obj,"Jet/m1250.obj, Computer/m1778.obj, Computer/m1770.obj, Jet/m1258.obj, Jet/m1167.obj"
Computer/D01026.obj,"Monitor/D00007.obj, PlantIndoors/D00238.obj, PlantIndoors/m999.obj, PlantIndoors/m1020.obj, Bird/D00113.obj"
Computer/D01185.obj,"Jet/m1167.obj, Jet/m1156.obj, Jet/m1258.obj, Door/m1731.obj, Bird/D00271.obj"
Apartment/D00651.obj,"Car/m1560.obj, Car/D00236.obj, Apartment/D00156.obj, Vase/m540.obj, House/D00965.obj"
Apartment/D00478.obj,"Apartment/D00860.obj, BuildingNonResidential/m414.obj, House/m452.obj, Drum/D00951.obj, Vase/m538.obj"
Apartment/D00860.obj,"Apartment/D00478.obj, BuildingNonResidential/m414.obj, House/m452.obj, Drum/D00951.obj, Vase/m538.obj"
Apartment/D00045.obj,"MilitaryVehicle/D00952.obj, House/D00903.obj, MilitaryVehicle/D00971.obj, MilitaryVehicle/D00611.obj, RectangleTable/m871.obj"
Apartment/D00086.obj,"FloorLamp/D00888.obj, Quadruped/D00831.obj, Quadruped/D00841.obj, Quadruped/D00326.obj, Quadruped/D00663.obj"
Apartment/D00496.obj,"Shelf/m860.obj, Shelf/m851.obj, MultiSeat/D00245.obj, Shelf/D00956.obj, Shelf/m852.obj"
Apartment/D00681.obj,"Bookset/D01013.obj, Skyscraper/D00729.obj, House/D00946.obj, Computer/D01002.obj, House/D00574.obj"
Apartment/D00859.obj,"Apartment/D00921.obj, NonWheelChair/m788.obj, MultiSeat/D00652.obj, MultiSeat/D00285.obj, MilitaryVehicle/D00778.obj"
Apartment/D00626.obj,"Shelf/D00337.obj, House/m441.obj, Shelf/m854.obj, PlantWildNonTree/m961.obj, BuildingNonResidential/m398.obj"
Apartment/D00792.obj,"ClassicPiano/D00845.obj, ClassicPiano/D00811.obj, Quadruped/m100.obj, HumanHead/m364.obj, Bookset/D01199.obj"
Apartment/D00156.obj,"House/D00389.obj, Apartment/D00651.obj, Car/m1560.obj, RectangleTable/m875.obj, RectangleTable/m886.obj"
Apartment/D00780.obj,"RectangleTable/m882.obj, RectangleTable/m912.obj, RectangleTable/m888.obj, Bed/D00322.obj, Shelf/D00352.obj"
Apartment/D00348.obj,"PianoBoard/D00885.obj, PianoBoard/D00966.obj, Glasses/D00656.obj, Shelf/D00074.obj, Glasses/D00813.obj"
Apartment/D00639.obj,"RoundTable/m931.obj, RectangleTable/D00188.obj, Car/D00976.obj, Car/m1525.obj, House/D00095.obj"
Apartment/D00953.obj,"House/D00001.obj, House/m453.obj, PlantWildNonTree/m961.obj, BuildingNonResidential/m410.obj, Shelf/m854.obj"
Apartment/D00366.obj,"Mug/D00760.obj, Mug/D00705.obj, Mug/D00908.obj, Mug/D00172.obj, Drum/D00557.obj"
Apartment/m463.obj,"Starship/m1379.obj, Gun/D00606.obj, Insect/D00753.obj, DeskPhone/D00829.obj, Biplane/D00515.obj"
Apartment/D00869.obj,"RectangleTable/m904.obj, Bookset/D01135.obj, Shelf/D00352.obj, Shelf/m866.obj, Shelf/m862.obj"
Apartment/D00921.obj,"Apartment/D00859.obj, NonWheelChair/m788.obj, MultiSeat/D00652.obj, MultiSeat/D00285.obj, MilitaryVehicle/D00778.obj"
Apartment/m465.obj,"Humanoid/m213.obj, Ship/D00809.obj, Humanoid/m214.obj, Ship/D00791.obj, Ship/D00292.obj"
Apartment/D00138.obj,"RectangleTable/D00243.obj, PianoBoard/D00212.obj, PianoBoard/D00122.obj, RectangleTable/m873.obj, Computer/D01070.obj"
Apartment/m464.obj,"Quadruped/m93.obj, MultiSeat/m829.obj, Humanoid/m158.obj, Car/m1509.obj, MultiSeat/m784.obj"
Apartment/D00310.obj,"MilitaryVehicle/D00723.obj, MultiSeat/D00607.obj, Wheel/m743.obj, Wheel/m749.obj, BuildingNonResidential/m421.obj"
Fish/D00450.obj,"Fish/D00636.obj, AquaticAnimal/m67.obj, Fish/D00398.obj, Fish/D00165.obj, Fish/D00351.obj"
Fish/D00535.obj,"AquaticAnimal/m80.obj, AquaticAnimal/m78.obj, AquaticAnimal/m76.obj, Jet/m1199.obj, AquaticAnimal/m72.obj"
Fish/D00643.obj,"Fish/D00682.obj, Fish/D00012.obj, Fish/D00633.obj, AquaticAnimal/m69.obj, Fish/D00142.obj"
Fish/D00293.obj,"Fish/D00351.obj, Fish/D00398.obj, Fish/D00251.obj, AquaticAnimal/m67.obj, AquaticAnimal/m60.obj"
Fish/D00682.obj,"Fish/D00012.obj, Fish/D00643.obj, Fish/D00633.obj, Fish/D00748.obj, Fish/D00022.obj"
Fish/D00251.obj,"Fish/D00293.obj, House/D00873.obj, Fish/D00351.obj, AquaticAnimal/m63.obj, Fish/D00398.obj"
Fish/D00633.obj,"Fish/D00012.obj, Fish/D00748.obj, Fish/D00022.obj, Fish/D00682.obj, Fish/D00643.obj"
Fish/D00142.obj,"AquaticAnimal/m64.obj, AquaticAnimal/m69.obj, Fish/D00643.obj, Fish/D00682.obj, AquaticAnimal/m74.obj"
Fish/D00022.obj,"Fish/D00633.obj, Fish/D00850.obj, Fish/D00748.obj, Fish/D00012.obj, AquaticAnimal/m60.obj"
Fish/D00351.obj,"Fish/D00293.obj, Fish/D00398.obj, AquaticAnimal/m60.obj, Fish/D00850.obj, AquaticAnimal/m67.obj"
Fish/D00636.obj,"Fish/D00450.obj, AquaticAnimal/m67.obj, Fish/D00398.obj, Fish/D00165.obj, Fish/D00351.obj"
Fish/D00030.obj,"PlantIndoors/m993.obj, AquaticAnimal/m55.obj, Spoon/D00683.obj, Skyscraper/D00589.obj, Skyscraper/D00822.obj"
Fish/D00024.obj,"AquaticAnimal/m59.obj, Fish/D00165.obj, Starship/m1376.obj, Fish/D00748.obj, Fish/D00022.obj"
Fish/D00748.obj,"Fish/D00633.obj, Fish/D00012.obj, Fish/D00022.obj, AquaticAnimal/m59.obj, Fish/D00024.obj"
Fish/D00012.obj,"Fish/D00682.obj, Fish/D00633.obj, Fish/D00643.obj, Fish/D00748.obj, Fish/D00022.obj"
Fish/D00165.obj,"Fish/D00024.obj, AquaticAnimal/m59.obj, Starship/m1376.obj, Fish/D00636.obj, Fish/D00450.obj"
Fish/D00398.obj,"Fish/D00351.obj, Fish/D00293.obj, Fish/D00850.obj, AquaticAnimal/m60.obj, AquaticAnimal/m67.obj"
Fish/D00950.obj,"Tree/m1082.obj, AquaticAnimal/m70.obj, AquaticAnimal/m72.obj, AquaticAnimal/m77.obj, AquaticAnimal/m75.obj"
Fish/D00763.obj,"Bird/m52.obj, Ship/m1454.obj, Shelf/D00468.obj, PlantWildNonTree/m983.obj, Computer/D01100.obj"
Fish/D00850.obj,"AquaticAnimal/m60.obj, Fish/D00398.obj, Fish/D00022.obj, Fish/D00351.obj, Fish/D00293.obj"
Sign/m1685.obj,"Insect/D00430.obj, Biplane/m1120.obj, Biplane/m1138.obj, Starship/m1353.obj, Biplane/D00132.obj"
Sign/m1684.obj,"Chess/m1596.obj, Glasses/D00575.obj, Door/m1717.obj, Door/D01058.obj, Glasses/D00877.obj"
Sign/m1679.obj,"PlantWildNonTree/m988.obj, Tool/m1113.obj, Tool/m1108.obj, Cup/D00363.obj, DeskLamp/D00147.obj"
Sign/m1678.obj,"Guitar/D00655.obj, Gun/D00239.obj, Musical_Instrument/m633.obj, SubmachineGun/D00068.obj, Biplane/m1132.obj"
Sign/m1683.obj,"HumanHead/m361.obj, ClassicPiano/D00789.obj, Monitor/D00412.obj, RectangleTable/m906.obj, NonWheelChair/D00928.obj"
Sign/m1682.obj,"Door/m1712.obj, House/D00044.obj, Door/D01076.obj, House/D00454.obj, House/D00941.obj"
Sign/m1680.obj,"City/m1661.obj, City/D01039.obj, Door/D01139.obj, Insect/D00672.obj, Insect/m19.obj"
Sign/m1681.obj,"Sword/m709.obj, Jet/m1268.obj, Jet/m1270.obj, Sword/m707.obj, Helicopter/m1319.obj"
Sign/m1673.obj,"Guitar/D00374.obj, Ship/m1432.obj, Ship/m1437.obj, Tool/m1102.obj, SubmachineGun/D00733.obj"
Sign/m1672.obj,"Jet/m1268.obj, Jet/m1270.obj, PlantIndoors/m1016.obj, Sword/m695.obj, Sword/D00071.obj"
Sign/m1670.obj,"FloorLamp/m624.obj, Tool/m1100.obj, Gun/m670.obj, Violin/D00701.obj, Violin/D00570.obj"
Sign/m1671.obj,"Sword/m702.obj, Sword/m698.obj, Sword/m691.obj, Knife/m725.obj, Sword/m709.obj"
Sign/m1675.obj,"Insect/D00787.obj, Jet/m1295.obj, Insect/m15.obj, Insect/m11.obj, Jet/m1294.obj"
Sign/m1674.obj,"Gun/D00929.obj, Tool/D01127.obj, Humanoid/m233.obj, Gun/D00137.obj, Gun/D00425.obj"
Sign/m1676.obj,"Jet/m1278.obj, Door/m1725.obj, Knife/m723.obj, Insect/D00102.obj, Sword/D00177.obj"
FloorLamp/D00447.obj,"Bookset/D01182.obj, Wheel/m746.obj, Hat/m1630.obj, BuildingNonResidential/m400.obj, House/m448.obj"
FloorLamp/D00876.obj,"Vase/m545.obj, Bird/m35.obj, HumanHead/m360.obj, HumanHead/D00488.obj, HumanHead/m344.obj"
FloorLamp/D00888.obj,"Apartment/D00086.obj, Quadruped/D00831.obj, Quadruped/D00841.obj, Quadruped/D00326.obj, Quadruped/D00663.obj"
FloorLamp/D00875.obj,"Insect/D00082.obj, NonWheelChair/D00101.obj, WheelChair/D00183.obj, RoundTable/m924.obj, Chess/m1606.obj"
FloorLamp/D00093.obj,"NonWheelChair/m821.obj, NonWheelChair/m798.obj, Insect/m17.obj, Insect/D00774.obj, WheelChair/D00526.obj"
FloorLamp/D00495.obj,"Starship/m1380.obj, Starship/m1375.obj, PlantWildNonTree/m973.obj, House/m440.obj, PlantIndoors/m1020.obj"
FloorLamp/m623.obj,"Truck/D00056.obj, Guitar/D00464.obj, ComputerKeyboard/D00805.obj, ComputerKeyboard/D00525.obj, AircraftBuoyant/m1351.obj"
FloorLamp/m622.obj,"Guitar/D00041.obj, Musical_Instrument/m628.obj, Musical_Instrument/m638.obj, Musical_Instrument/m639.obj, Violin/D00620.obj"
FloorLamp/m620.obj,"Rocket/D00719.obj, Ship/D00539.obj, Knife/D01075.obj, Ship/m1463.obj, Ship/m1447.obj"
FloorLamp/m621.obj,"FloorLamp/m618.obj, Tool/m1103.obj, Knife/D01160.obj, Car/m1503.obj, DeskLamp/D00693.obj"
FloorLamp/D00740.obj,"Bicycle/D00558.obj, RectangleTable/m877.obj, Bicycle/D00621.obj, Bicycle/D00016.obj, City/m1654.obj"
FloorLamp/m619.obj,"Spoon/D00661.obj, Spoon/D00964.obj, Spoon/D00517.obj, Humanoid/m203.obj, PlantIndoors/m1017.obj"
FloorLamp/m624.obj,"Sign/m1670.obj, Tool/m1100.obj, Knife/D01120.obj, Violin/D00701.obj, Violin/D00570.obj"
FloorLamp/m618.obj,"FloorLamp/m621.obj, Tool/m1103.obj, Knife/D01160.obj, Car/m1503.obj, DeskLamp/D00693.obj"
FloorLamp/D00580.obj,"MultiSeat/m841.obj, Quadruped/D00867.obj, FloorLamp/D00400.obj, DeskPhone/D00957.obj, AquaticAnimal/m66.obj"
FloorLamp/D00186.obj,"Insect/m8.obj, Insect/m7.obj, Insect/m26.obj, Starship/m1373.obj, Biplane/D00199.obj"
FloorLamp/D00408.obj,"Hand/m332.obj, Hand/D01162.obj, Mug/D00172.obj, Drum/D00557.obj, Mug/D00760.obj"
FloorLamp/D00388.obj,"Shelf/m855.obj, NonWheelChair/m804.obj, Quadruped/m277.obj, PlantWildNonTree/m1052.obj, Hat/m1631.obj"
FloorLamp/m617.obj,"Ship/m1441.obj, DeskLamp/D00531.obj, Starship/m1357.obj, Starship/m1368.obj, Truck/D00424.obj"
FloorLamp/D00955.obj,"Helicopter/m1316.obj, Jet/m1191.obj, Biplane/D00246.obj, Humanoid/m229.obj, Humanoid/m221.obj"
FloorLamp/D00028.obj,"Bottle/D00311.obj, Bottle/m482.obj, DeskLamp/D00698.obj, DeskLamp/m605.obj, Bottle/m486.obj"
FloorLamp/D00228.obj,"Monoplane/D00098.obj, Helicopter/m1321.obj, Helicopter/D00423.obj, Jet/m1234.obj, Helicopter/D00500.obj"
FloorLamp/D00981.obj,"DeskLamp/D00048.obj, PlantIndoors/D00159.obj, PlantIndoors/m991.obj, Tree/D00393.obj, WheelChair/D00365.obj"
FloorLamp/D00211.obj,"Insect/m25.obj, Biplane/m1131.obj, Insect/D00734.obj, Insect/m16.obj, SubmachineGun/D00219.obj"
FloorLamp/D00563.obj,"NonWheelChair/m801.obj, WheelChair/D00821.obj, WheelChair/D00687.obj, NonWheelChair/m807.obj, NonWheelChair/D00741.obj"
FloorLamp/D00400.obj,"Quadruped/D00867.obj, FloorLamp/D00580.obj, MultiSeat/m841.obj, PlantIndoors/m1033.obj, RectangleTable/m894.obj"
FloorLamp/D00856.obj,"DeskPhone/D00220.obj, Humanoid/m187.obj, Insect/m4.obj, Biplane/m1144.obj, Biplane/m1141.obj"
FloorLamp/D00924.obj,"Humanoid/m228.obj, Biplane/D00634.obj, NonWheelChair/m805.obj, Insect/m0.obj, Biplane/D00199.obj"
Bottle/D00679.obj,"Humanoid/m202.obj, Humanoid/m182.obj, Truck/D00029.obj, Bus/D00754.obj, Bus/D00151.obj"
Bottle/D00123.obj,"Rocket/D00472.obj, Bottle/m483.obj, Bottle/D00208.obj, Ship/m1438.obj, Bottle/D00020.obj"
Bottle/D00726.obj,"DeskLamp/D00693.obj, Car/m1503.obj, Knife/D01160.obj, Bed/D00213.obj, Tool/m1103.obj"
Bottle/D00281.obj,"Humanoid/m177.obj, Train/D01059.obj, Cellphone/D00369.obj, Bottle/m488.obj, Drum/D00189.obj"
Bottle/m482.obj,"Bottle/m486.obj, Bottle/m487.obj, Bottle/D00311.obj, FloorLamp/D00028.obj, Humanoid/m215.obj"
Bottle/D00451.obj,"Hand/m330.obj, Quadruped/m108.obj, Door/m1730.obj, Door/m1729.obj, Ship/m1471.obj"
Bottle/m483.obj,"Bottle/D00208.obj, Bottle/D00123.obj, Ship/m1438.obj, Rocket/D00472.obj, Ship/m1442.obj"
Bottle/m487.obj,"Bottle/m486.obj, Humanoid/m215.obj, Bottle/m482.obj, Glasses/D00730.obj, Glasses/D00432.obj"
Bottle/m492.obj,"Hand/D01153.obj, Hand/D01022.obj, Motorcycle/D00521.obj, Humanoid/m157.obj, Humanoid/m137.obj"
Bottle/m486.obj,"Bottle/m487.obj, Bottle/m482.obj, Humanoid/m215.obj, Bottle/D00311.obj, Glasses/D00730.obj"
Bottle/m490.obj,"Cup/D00457.obj, Chess/D01145.obj, Bottle/m488.obj, Chess/m1614.obj, Chess/D01123.obj"
Bottle/m484.obj,"Bottle/m489.obj, NonWheelChair/m809.obj, Humanoid/m136.obj, Humanoid/m130.obj, Humanoid/m186.obj"
Bottle/D00696.obj,"Cellphone/D00440.obj, Bottle/D00347.obj, Bottle/m489.obj, Bottle/D00139.obj, Bottle/m484.obj"
Bottle/m485.obj,"Tool/m1110.obj, RoundTable/D00756.obj, DeskLamp/m604.obj, FloorLamp/m618.obj, FloorLamp/m621.obj"
Bottle/m491.obj,"Quadruped/m90.obj, Quadruped/D00150.obj, Hand/m333.obj, HumanHead/m370.obj, NonWheelChair/m815.obj"
Bottle/D00020.obj,"Violin/D00743.obj, Train/D01134.obj, Ship/m1438.obj, Humanoid/m189.obj, Humanoid/m176.obj"
Bottle/D00208.obj,"Bottle/m483.obj, Bottle/D00123.obj, Ship/m1438.obj, Ship/m1442.obj, Rocket/D00472.obj"
Bottle/D00350.obj,"Knife/D01175.obj, Skyscraper/D00998.obj, Gun/D00137.obj, Sign/m1674.obj, Gun/D00929.obj"
Bottle/D00347.obj,"Cellphone/D00440.obj, Bottle/D00892.obj, Bottle/D00696.obj, Rocket/D00975.obj, Rocket/D00528.obj"
Bottle/D00390.obj,"Vase/m536.obj, Bottle/D00176.obj, Skyscraper/D00058.obj, Chess/D01017.obj, Cup/D00174.obj"
Bottle/D00959.obj,"Ship/m1468.obj, Ship/D00647.obj, Ship/m1436.obj, DeskLamp/D00268.obj, Sword/m719.obj"
Bottle/D00940.obj,"Glasses/D00630.obj, Glasses/D00475.obj, Train/D01094.obj, Rocket/D00564.obj, AircraftBuoyant/m1351.obj"
Bottle/D00176.obj,"Skyscraper/D00058.obj, Vase/m536.obj, Bottle/D00390.obj, PianoBoard/D00441.obj, Cup/D00174.obj"
Bottle/D00166.obj,"Car/m1522.obj, Car/m1531.obj, Car/m1519.obj, Car/m1528.obj, Car/m1489.obj"
Bottle/m488.obj,"Cellphone/D00369.obj, Bottle/m490.obj, Cellphone/D00848.obj, Humanoid/m144.obj, Humanoid/m179.obj"
