name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z
RoundTable\m937.obj,RoundTable,72,140,140,0,1.0000000117640748,0.7777779137181975,1.0
RoundTable\m938.obj,RoundTable,422,840,840,0,0.8944736954895911,0.8965631804536918,1.0
Shelf\D00057.obj,Shelf,9850,6900,6900,0,1.0000000292690219,0.6908708944641336,0.29794810947478306
Shelf\D00074.obj,Shelf,1903,1872,1872,0,1.0000000103680275,0.8269673589279732,0.2476949967183949
Shelf\D00129.obj,Shelf,1207,684,684,0,0.9205478862165676,1.0000000180052917,0.2891907860152467
Shelf\D00171.obj,Shelf,1505,2716,2716,0,1.0000000235094366,0.5353428818007756,0.317571524084469
Shelf\D00198.obj,Shelf,2064,2068,2068,0,1.0000000174915404,0.9042375464092787,0.24055084310672145
Shelf\D00242.obj,Shelf,1874,3584,3584,0,1.0000000062743732,0.9996735240944578,0.3050098888754075
Shelf\D00337.obj,Shelf,1628,2806,2806,0,1.0000000293965354,0.9634646304711596,0.25759242956342965
Shelf\D00352.obj,Shelf,129,254,254,0,0.9999999766542659,0.7441080513456406,0.2700783440504295
Shelf\D00468.obj,Shelf,960,1684,1684,0,1.000000029790979,0.9881528029672642,0.4115312950816953
Shelf\D00592.obj,Shelf,74,106,106,0,0.9999999764234673,0.9893149795797803,0.24978519326751397
Shelf\D00631.obj,Shelf,6295,10712,10712,0,1.0000000187021398,0.8442496868068886,0.16919447889861614
Shelf\D00691.obj,Shelf,5210,5004,5004,0,0.9999999807084845,0.5604742536978662,0.14581811732917901
Shelf\D00725.obj,Shelf,5831,8126,8126,0,1.0000000155993185,0.8844361424849078,0.2299693317801055
Shelf\D00772.obj,Shelf,202,306,306,0,0.9102167552831963,0.9999999733894063,0.200032968751641
Shelf\D00781.obj,Shelf,4773,6260,6260,0,0.999999991377224,0.9419046328021866,0.5380753583717697
Shelf\D00818.obj,Shelf,1872,2298,2298,0,1.0000000214284903,0.8350094804538862,0.2868733623735499
Shelf\D00881.obj,Shelf,249,400,400,0,0.9999999793685352,0.9913665437863018,0.16445515276112335
Shelf\D00887.obj,Shelf,261,404,404,0,0.9999999881196671,0.6247106505315483,0.16465282879280738
Shelf\D00917.obj,Shelf,2452,4162,4162,0,0.9999999684308317,0.5111086811677259,0.299800489373435
Shelf\D00956.obj,Shelf,122,173,173,0,1.000000023571169,0.7337134537169214,0.22746606540243375
Shelf\m844.obj,Shelf,200,324,324,0,1.0000000117640748,0.844169489260341,0.18873262014806422
Shelf\m845.obj,Shelf,60,88,88,0,0.8006726413657496,1.0000000156854332,0.2505515782525863
Shelf\m846.obj,Shelf,1101,2098,2098,0,0.5536842170584731,1.0000000156854332,0.2555841866993175
Shelf\m847.obj,Shelf,158,244,244,0,0.6688557972654644,1.0000000156854332,0.21054945758204033
Shelf\m849.obj,Shelf,128,192,192,0,1.0000000117640748,0.6706600210623995,0.16184841534775704
Shelf\m850.obj,Shelf,184,300,300,0,1.0000000117640748,0.7984736975679109,0.18213473096815827
Shelf\m851.obj,Shelf,68,120,120,0,0.8571431677704506,1.0000000156854332,0.28571471146175376
Shelf\m852.obj,Shelf,104,228,228,0,0.8108105357328282,1.0000000156854332,0.2702705203893376
Shelf\m853.obj,Shelf,100,228,228,0,0.7692305359853636,1.0000000156854332,0.19230736170702686
Shelf\m854.obj,Shelf,96,204,204,0,0.9992305383381787,1.0000000156854332,0.17728313241862162
Shelf\m855.obj,Shelf,46,44,44,0,1.0000000117640748,0.8333336940982932,0.5
Shelf\m856.obj,Shelf,64,96,96,0,1.0000000117640748,0.8064263375988301,0.40321366289055555
Shelf\m857.obj,Shelf,112,168,168,0,1.0000000117640748,0.677485286279544,0.3227189380585387
Shelf\m858.obj,Shelf,48,28,28,0,1.0000000117640748,0.5000000156854331,0.1
Shelf\m859.obj,Shelf,2556,4716,4716,0,0.6871810612277742,1.0000000156854332,0.3129610301690482
Shelf\m860.obj,Shelf,56,84,84,0,1.0000000117640748,0.8034684413793017,0.28073577856685966
Shelf\m861.obj,Shelf,150,232,232,0,1.0000000117640748,0.9322358078986195,0.1598568359156262
Shelf\m862.obj,Shelf,544,1024,1024,0,0.46657474218638,1.0000000156854332,0.9342484214964468
Shelf\m863.obj,Shelf,289,362,362,0,0.5950410601501849,1.0000000156854332,0.198350519862307
Shelf\m864.obj,Shelf,323,406,406,0,0.5000000058820374,1.0000000156854332,0.16666945867374647
Shelf\m865.obj,Shelf,255,318,318,0,0.7346915879179502,1.0000000156854332,0.24490209309555475
Shelf\m866.obj,Shelf,221,274,274,0,0.959994748124885,1.0000000156854332,0.3200041974218795
Shelf\m868.obj,Shelf,112,180,180,0,0.3818178989456566,1.0000000156854332,0.18181788522090267
Ship\D00027.obj,Ship,4202,4887,4887,0,0.9999999978490403,0.4078306155984989,0.21795983631505692
Ship\D00042.obj,Ship,2275,3816,3816,0,1.000000018462805,0.23320121059647306,0.3203736838424861
Ship\D00099.obj,Ship,374,672,672,0,1.000000006466585,0.3778263792617463,0.16565826670110842
Ship\D00175.obj,Ship,13725,26994,26994,0,1.0000000271080218,0.30176344501986163,0.2471340965461575
Ship\D00247.obj,Ship,6122,10530,10530,0,0.9999999701325636,0.22947317850259857,0.14331838856740822
Ship\D00258.obj,Ship,9284,10781,10781,0,0.9999999744611826,0.3709924688090718,0.13569259606168763
Ship\D00292.obj,Ship,4340,4887,4887,0,0.9999999757760651,0.4091216150571535,0.20643701911290427
Ship\D00429.obj,Ship,19361,36405,36405,0,0.999999976243477,0.3230481127977216,0.3798113699364529
Ship\D00467.obj,Ship,5062,5504,5504,0,0.999999971076056,0.21393179250735642,0.0989028338166812
Ship\D00539.obj,Ship,23858,41981,41981,0,0.9999999980671137,0.18892711175706967,0.22190347296049887
Ship\D00543.obj,Ship,7537,14375,14375,0,1.0000000122262271,0.4372264885386612,0.22662329711542728
Ship\D00647.obj,Ship,1713,3374,3374,0,1.0000000152332151,0.20294019634761126,0.13805635814287856
Ship\D00771.obj,Ship,33376,65300,65300,0,0.9999999860732218,0.3885797498420223,0.10598300541181158
Ship\D00791.obj,Ship,4200,4887,4887,0,1.0000000113074379,0.41126988429109557,0.2107654907160981
Ship\D00809.obj,Ship,40714,80272,80272,0,1.0000000104011904,0.3741817967994923,0.1884382666172587
Ship\D00837.obj,Ship,6122,10530,10530,0,0.9999999995179414,0.2283249680884981,0.14422635209158474
Ship\D00896.obj,Ship,4991,9542,9542,0,1.0000000137625358,0.4116548466145735,0.2697679557837253
Ship\D00907.obj,Ship,21442,18338,18338,0,0.9999999729915325,0.48169465267700073,0.37919833368558925
Ship\D00935.obj,Ship,124,200,200,0,0.9999999851351884,0.17470877019759243,0.09303650093720456
Ship\D00949.obj,Ship,2547,3668,3668,0,0.9999999712980132,0.3910315904323527,0.3060048169128578
Ship\m1427.obj,Ship,757,1084,1084,0,1.0000000117640748,0.20498843826731178,0.1648421057254654
Ship\m1428.obj,Ship,817,1083,1083,0,1.0000000117640748,0.2261768545122756,0.1277262929580876
Ship\m1429.obj,Ship,749,1039,1039,0,1.0000000117640748,0.2912231688903905,0.11303155187596212
Ship\m1430.obj,Ship,774,1032,1032,0,1.0000000117640748,0.3601168533390052,0.11989998340481187
Ship\m1431.obj,Ship,674,960,960,0,1.0000000117640748,0.3089652759020614,0.15967682988614573
Ship\m1432.obj,Ship,573,822,822,0,1.0000000117640748,0.2496368508544326,0.09941998405732587
Ship\m1433.obj,Ship,926,1227,1227,0,1.0000000117640748,0.3034336981451348,0.17939894048036953
Ship\m1434.obj,Ship,600,1077,1077,0,0.47086316310560283,0.26479790417517995,1.0
Ship\m1435.obj,Ship,4241,4887,4887,0,0.20437894939596968,0.3984442246392429,1.0
Ship\m1436.obj,Ship,1704,3340,3340,0,0.13786210704461033,0.1945221134803435,1.0
Ship\m1437.obj,Ship,658,930,930,0,1.0000000117640748,0.27364317082911005,0.10775155277944305
Ship\m1438.obj,Ship,1309,2454,2454,0,1.0000000117640748,0.17683159585791633,0.1714641818431074
Ship\m1439.obj,Ship,428,848,848,0,1.0000000117640748,0.2565263322344119,0.10284103974343652
Ship\m1440.obj,Ship,4230,5977,5977,0,1.0000000117640748,0.20727159421408295,0.24965368132407645
Ship\m1441.obj,Ship,3153,4116,4116,0,1.0000000117640748,0.42151159890716455,0.22616734913985792
Ship\m1442.obj,Ship,6859,12554,12554,0,0.14735052743052846,0.2950063227980554,1.0
Ship\m1444.obj,Ship,6251,11722,11722,0,0.21738842304459904,0.4571789560465933,1.0
Ship\m1446.obj,Ship,6122,10530,10530,0,1.0000000117640748,0.14200422502824164,0.23117050034335415
Ship\m1447.obj,Ship,3189,6000,6000,0,0.10197579008310456,0.1621915812516411,1.0
Ship\m1448.obj,Ship,182,328,328,0,0.16956526508695535,1.0000000156854332,0.6913042155228692
Ship\m1449.obj,Ship,330,660,660,0,0.20936737099750885,0.8676821259157549,1.0
Ship\m1450.obj,Ship,98,156,156,0,0.22471894939126405,0.8614610635790206,1.0
Ship\m1451.obj,Ship,775,1498,1498,0,0.16473158028228133,1.0000000156854332,0.7015305218135749
Ship\m1452.obj,Ship,776,1452,1452,0,0.6090021121611986,1.0000000156854332,0.14062420494461317
Ship\m1453.obj,Ship,7994,15870,15870,0,0.4369357949738226,0.7009947544774854,1.0
Ship\m1454.obj,Ship,325,598,598,0,0.6446073765532893,0.837885277370218,1.0
Ship\m1455.obj,Ship,314,576,576,0,0.3973042152091606,0.7169410676321365,1.0
Ship\m1456.obj,Ship,497,924,924,0,0.9029936952794062,1.0000000156854332,0.2580178757469011
Ship\m1457.obj,Ship,2333,4485,4485,0,0.36862842514958416,0.6024526527361199,1.0
Ship\m1458.obj,Ship,2509,4698,4698,0,1.0000000117640748,0.9114526561869152,0.5576989281516191
Ship\m1459.obj,Ship,331,531,531,0,1.0000000117640748,0.6730579159518031,0.4160631382598769
Ship\m1460.obj,Ship,4892,9510,9510,0,0.6872515868560464,0.5198305439927772,1.0
Ship\m1461.obj,Ship,12526,23024,23024,0,0.7301852718254174,0.5141042315847527,1.0
Ship\m1462.obj,Ship,4916,9500,9500,0,0.5509031642929901,0.5262652732982795,1.0
Ship\m1463.obj,Ship,629,1236,1236,0,1.0000000117640748,0.14647894967830746,0.10253683645520507
Ship\m1464.obj,Ship,2873,5534,5534,0,0.1776000016940268,0.3341484268608649,1.0
Ship\m1465.obj,Ship,6923,10583,10583,0,1.0000000117640748,0.2128968453770794,0.13343365736300894
Ship\m1466.obj,Ship,9736,18939,18939,0,0.15212210674345,0.19746211262078178,1.0
Ship\m1467.obj,Ship,574,1076,1076,0,0.14160736984776662,0.28392948958659786,1.0
Ship\m1468.obj,Ship,467,684,684,0,1.0000000117640748,0.21278737673994588,0.16209787647470522
Ship\m1469.obj,Ship,1724,3176,3176,0,0.10970947421330496,0.2768526457090459,1.0
Ship\m1470.obj,Ship,145,270,270,0,0.10253157987446007,0.1464778987542943,1.0
Ship\m1471.obj,Ship,2511,3552,3552,0,1.0000000117640748,0.34243474310868344,0.4506905198183878
Sign\m1670.obj,Sign,221,217,217,0,0.326954740231975,1.0000000156854332,0.0458273454192732
Sign\m1671.obj,Sign,119,113,113,0,0.33035579306961105,1.0000000156854332,0.053191562115412795
Sign\m1672.obj,Sign,231,299,299,0,0.6797389555728932,1.0000000156854332,0.09266313869906902
Sign\m1673.obj,Sign,80,86,86,0,0.42526316235270206,1.0000000156854332,0.0500578949333228
Sign\m1674.obj,Sign,50,78,78,0,0.6014757963180642,1.0000000156854332,0.06187156704691294
Sign\m1675.obj,Sign,40,52,52,0,0.3090884241974784,1.0000000156854332,0.021044204373663406
Sign\m1676.obj,Sign,4031,8034,8034,0,0.2178515815308418,1.0000000156854332,0.03446839400929393
Sign\m1678.obj,Sign,642,1021,1021,0,0.19393789678263537,1.0000000156854332,0.021477875226144732
Sign\m1679.obj,Sign,417,786,786,0,0.13622526446424366,1.0000000156854332,0.06212840032738636
Sign\m1680.obj,Sign,360,708,708,0,0.3711242147872224,1.0000000156854332,0.0284399801610643
Sign\m1681.obj,Sign,6540,13032,13032,0,0.4122242157754047,1.0000000156854332,0.03434840044659565
Sign\m1682.obj,Sign,4492,8804,8804,0,1.0000000117640748,0.871307390254515,0.34979682658593064
Sign\m1683.obj,Sign,3000,5896,5896,0,0.9952547486864235,1.0000000156854332,0.351217895447805
Sign\m1684.obj,Sign,44,76,76,0,1.0000000117640748,0.9656105507751584,0.08337576242968613
Sign\m1685.obj,Sign,760,1344,1344,0,0.8236442207727837,1.0000000156854332,0.2968062889802618
Skyscraper\D00006.obj,Skyscraper,48737,54489,54489,0,1.0000000207883428,0.4341339747317712,0.39102268776696486
Skyscraper\D00058.obj,Skyscraper,73697,53448,53448,0,1.000000023372082,0.3019396763229216,0.21556504573188873
Skyscraper\D00059.obj,Skyscraper,12771,6932,6932,0,0.9999999907420153,0.332284679779289,0.33611393038943504
Skyscraper\D00105.obj,Skyscraper,8334,16159,16159,0,0.9999999771194976,0.3161792185153304,0.24737270174745768
Skyscraper\D00125.obj,Skyscraper,18704,16194,16194,0,1.0000000385613887,0.302075825109603,0.22695621539404573
Skyscraper\D00126.obj,Skyscraper,39975,38308,38308,0,0.9999999818935363,0.36318114665514545,0.20338251917981484
Skyscraper\D00130.obj,Skyscraper,1036,1672,1672,0,1.0000000194687948,0.22488852536937262,0.2162258133628037
Skyscraper\D00259.obj,Skyscraper,50449,57938,57938,0,1.0000000191428446,0.18663025123728208,0.1671626883210401
Skyscraper\D00300.obj,Skyscraper,6372,10967,10967,0,0.9999999853699382,0.2300911946089142,0.21602724100777881
Skyscraper\D00520.obj,Skyscraper,51730,52041,52041,0,1.0000000203515538,0.3316098893026933,0.2654715729498129
Skyscraper\D00532.obj,Skyscraper,19283,26932,26932,0,0.9999999897603492,0.37878873318551826,0.25422040565400356
Skyscraper\D00584.obj,Skyscraper,28864,28622,28622,0,0.9999999868684368,0.3456049548924773,0.2345295322358983
Skyscraper\D00589.obj,Skyscraper,6372,10976,10976,0,1.0000000123578796,0.2510763949591749,0.24960410081815265
Skyscraper\D00641.obj,Skyscraper,3299,4363,4363,0,1.0000000293932176,0.24120311815686044,0.2259699865397796
Skyscraper\D00664.obj,Skyscraper,10076,12812,12812,0,1.0000000336333763,0.3776175991965505,0.33268008347534944
Skyscraper\D00729.obj,Skyscraper,51011,50113,50113,0,0.9999999961008463,0.5102249218921562,0.3555091608272943
Skyscraper\D00822.obj,Skyscraper,10054,16987,16987,0,0.999999979504452,0.23179084903381483,0.2279685889805026
Skyscraper\D00870.obj,Skyscraper,65343,50778,50778,0,0.9999999990275507,0.3323878428203112,0.23495314256438116
Skyscraper\D00872.obj,Skyscraper,365,668,668,0,1.0000000191413543,0.2962637914004524,0.3258493598606107
Skyscraper\D00998.obj,Skyscraper,4708,5942,5942,0,0.999999977354905,0.21420104880485347,0.20230008221799897
Spoon\D00014.obj,Spoon,748,4485,4485,0,0.20158569784896807,1.000000020956073,0.07120712261716876
Spoon\D00085.obj,Spoon,575,3444,3444,0,0.9999999647708523,0.19773095472087454,0.07832541007428281
Spoon\D00144.obj,Spoon,243,1407,1407,0,0.2032070611733012,0.9999999999999999,0.0751319765644183
Spoon\D00157.obj,Spoon,386,2499,2499,0,0.2577788406399275,1.0000000063767407,0.06500858428330332
Spoon\D00196.obj,Spoon,1512,4812,4812,0,0.9999999575227625,0.6757451284191264,0.06206162277222666
Spoon\D00338.obj,Spoon,481,3021,3021,0,0.9999999892130184,0.85522893701884,0.33917333029753755
Spoon\D00422.obj,Spoon,109,528,528,0,0.999999972312968,0.35142330171621944,0.6161427800305178
Spoon\D00474.obj,Spoon,72,363,363,0,1.0,0.16991053556456445,0.05139713199942621
Spoon\D00497.obj,Spoon,144,852,852,0,0.19653124094367017,0.09333504587579246,1.0
Spoon\D00517.obj,Spoon,487,2697,2697,0,0.0987987412447714,1.0000000120795576,0.04939937060430253
Spoon\D00562.obj,Spoon,4958,12999,12999,0,0.9999999705849395,0.4575556206562685,0.42515245615219777
Spoon\D00593.obj,Spoon,144,918,918,0,0.1911543960552876,0.037308863517975334,0.9999999679067865
Spoon\D00661.obj,Spoon,1848,10491,10491,0,0.9999999788378816,0.229150172094802,0.10191348320093124
Spoon\D00669.obj,Spoon,556,3324,3324,0,0.5966833362984124,0.9999999603716777,0.5774327377918612
Spoon\D00674.obj,Spoon,173,966,966,0,0.43599305220504403,1.0000000161319267,0.14108137724581424
Spoon\D00683.obj,Spoon,5039,3282,3282,0,1.0000000256933255,0.6815696177162021,0.15965922017262432
Spoon\D00790.obj,Spoon,284,1623,1623,0,1.0000000293985662,0.9382512629487041,0.9029866883657541
Spoon\D00842.obj,Spoon,291,1647,1647,0,0.999999966719326,0.17790183311181718,0.05509768174811646
Spoon\D00927.obj,Spoon,910,5448,5448,0,1.0000000328134755,0.2164639718915645,0.14740563163240028
Spoon\D00964.obj,Spoon,211,1014,1014,0,0.2206008881816348,0.9999999988301747,0.08861521982909842
Starship\m1353.obj,Starship,2124,4147,4147,0,0.48946105852046845,1.0000000156854332,0.327480000288612
Starship\m1354.obj,Starship,5724,11368,11368,0,1.0000000117640748,0.2682221126333301,0.5051347206157725
Starship\m1355.obj,Starship,7730,13354,13354,0,0.878160010866868,1.0000000156854332,0.3189589201645967
Starship\m1356.obj,Starship,1946,3301,3301,0,1.0000000117640748,0.6204684391833412,0.6987031597677427
Starship\m1357.obj,Starship,9664,32216,32216,0,1.0000000117640748,0.15050317300624816,0.42035683732731516
Starship\m1358.obj,Starship,1196,1989,1989,0,0.45233684718404127,0.21646526570652996,1.0
Starship\m1359.obj,Starship,265,508,508,0,0.46969684724364597,0.34848527341748886,1.0
Starship\m1360.obj,Starship,2904,4231,4231,0,0.43664737319190094,0.21852633160699458,1.0
Starship\m1361.obj,Starship,1038,2008,2008,0,0.8597431684841379,0.2028631718894453,1.0
Starship\m1362.obj,Starship,13685,22912,22912,0,1.0000000117640748,0.20821579454090464,0.7304210503530635
Starship\m1364.obj,Starship,9018,18139,18139,0,0.8781589579821758,1.0000000156854332,0.3189589201645967
Starship\m1365.obj,Starship,718,1196,1196,0,1.0000000117640748,0.7636252768871067,0.1852704999982746
Starship\m1366.obj,Starship,568,1067,1067,0,0.47556526869460497,1.0000000156854332,0.2321420874362505
Starship\m1368.obj,Starship,31275,59739,59739,0,0.3534673728091764,0.11770422669089753,1.0
Starship\m1369.obj,Starship,1004,1720,1720,0,1.0000000117640748,0.40037053698452574,0.1851715562867059
Starship\m1370.obj,Starship,1748,3401,3401,0,0.42895474176130477,0.24335685834579543,1.0
Starship\m1371.obj,Starship,1558,2542,2542,0,0.41738947887031,0.20583684765460428,1.0
Starship\m1372.obj,Starship,3366,6344,6344,0,0.7597905355508772,1.0000000156854332,0.17077157586212632
Starship\m1373.obj,Starship,6098,11592,11592,0,0.46690211089852124,1.0000000156854332,0.2547820963957698
Starship\m1374.obj,Starship,8080,15507,15507,0,0.37677263627582647,1.0000000156854332,0.14583051387674575
Starship\m1375.obj,Starship,1694,3380,3380,0,0.8450705370002112,0.40563368992596793,1.0
Starship\m1376.obj,Starship,467,944,944,0,1.0000000117640748,0.15375264574041675,0.2399999874516536
Starship\m1378.obj,Starship,2059,3804,3804,0,1.0000000117640748,0.13265369920547007,1.0
Starship\m1379.obj,Starship,1018,1858,1858,0,0.9999863281844331,0.09272843715678313,1.0
Starship\m1380.obj,Starship,11926,20996,20996,0,1.0000000117640748,0.3806936945500336,1.0
Starship\m1381.obj,Starship,14225,27965,27965,0,1.0000000117640748,0.44636948104117397,1.0
Starship\m1382.obj,Starship,7006,14044,14044,0,1.0000000117640748,0.2719779111457864,1.0
Starship\m1383.obj,Starship,8722,31296,31296,0,1.0000000117640748,0.22811474270713636,1.0
Starship\m1384.obj,Starship,3820,7365,7365,0,0.9802536965860028,0.1791631727364587,1.0
Starship\m1385.obj,Starship,11132,20663,20663,0,1.0000000117640748,0.3031547484040856,1.0
Starship\m1386.obj,Starship,1707,3384,3384,0,1.0000000117640748,0.35412106519148306,0.9544873671090901
SubmachineGun\D00052.obj,SubmachineGun,2258,4275,4275,0,0.9999999899689106,0.46306422693452187,0.13454524586637084
SubmachineGun\D00060.obj,SubmachineGun,577,1014,1014,0,0.9999999876753506,0.26064939965836226,0.04712038851056892
SubmachineGun\D00062.obj,SubmachineGun,2291,2964,2964,0,0.9999999833652965,0.3673315347356473,0.12660451237787146
SubmachineGun\D00064.obj,SubmachineGun,6530,13256,13256,0,1.0000000289222402,0.3958999126567958,0.21973953277660407
SubmachineGun\D00068.obj,SubmachineGun,19423,38396,38396,0,0.9999999773852457,0.3446458133302932,0.051384080489561605
SubmachineGun\D00119.obj,SubmachineGun,11791,23060,23060,0,0.9999999737513551,0.23733016151706252,0.16619055124374482
SubmachineGun\D00219.obj,SubmachineGun,1520,2532,2532,0,0.999999995240501,0.40151453653019764,0.06454169939425057
SubmachineGun\D00256.obj,SubmachineGun,760,1326,1326,0,1.0000000067407824,0.5896250289791424,0.13249570863120816
SubmachineGun\D00371.obj,SubmachineGun,18170,31606,31606,0,0.9999999911957533,0.2795538134573122,0.1974154218283617
SubmachineGun\D00384.obj,SubmachineGun,1806,2216,2216,0,0.9999999915398485,0.21374354668098441,0.04373103107115874
SubmachineGun\D00431.obj,SubmachineGun,1783,2708,2708,0,1.0000000314110982,0.39735118008085024,0.0830561604745813
SubmachineGun\D00459.obj,SubmachineGun,24710,49474,49474,0,0.9999999780880247,0.26350739676462437,0.07864713779064215
SubmachineGun\D00489.obj,SubmachineGun,1434,2180,2180,0,1.0000000139639926,0.8232949440687524,0.10432284998681111
SubmachineGun\D00537.obj,SubmachineGun,3629,3190,3190,0,1.0000000236125006,0.2555602847916203,0.03573165698374033
SubmachineGun\D00613.obj,SubmachineGun,1424,2437,2437,0,1.0000000196119958,0.38943742655204294,0.0653198210342199
SubmachineGun\D00733.obj,SubmachineGun,4970,8831,8831,0,0.9999999778214675,0.4696536659240183,0.1294320973224985
SubmachineGun\D00878.obj,SubmachineGun,2027,2916,2916,0,0.9999999688038862,0.3217479756633708,0.07052591157540543
SubmachineGun\D00893.obj,SubmachineGun,170,281,281,0,1.0000000154770265,0.28821064195718954,0.06552930744144068
SubmachineGun\D00960.obj,SubmachineGun,182,294,294,0,1.00000001574856,0.42362300326506536,0.06461384339864855
SubmachineGun\D00970.obj,SubmachineGun,451,785,785,0,0.9999999940868545,0.219488667987725,0.05910462023861481
Sword\D00066.obj,Sword,18993,21764,21764,0,1.0000000267137128,0.20656190008286496,0.05667950453231652
Sword\D00071.obj,Sword,10920,21800,21800,0,1.0000000074703943,0.358588632952205,0.05308233347428856
Sword\D00133.obj,Sword,13257,26446,26446,0,0.99999998458194,0.26560435320642456,0.11756724011768309
Sword\D00149.obj,Sword,190,344,344,0,1.0000000141661487,0.2069041793927252,0.06075840152998292
Sword\D00162.obj,Sword,1150,2296,2296,0,1.0000000299092096,0.19439613909940825,0.03608393052258085
Sword\D00177.obj,Sword,5076,10136,10136,0,1.000000002198799,0.34460551458323246,0.0667910706103669
Sword\D00195.obj,Sword,1429,2976,2976,0,0.9999999809423986,0.17146020794363154,0.1209516453140219
Sword\D00249.obj,Sword,15478,30816,30816,0,1.0000000102589752,0.08498657059122802,0.050091579818970944
Sword\D00356.obj,Sword,5012,6142,6142,0,0.9999999948832472,0.1375894121857966,0.13841076358489693
Sword\D00484.obj,Sword,6873,13168,13168,0,1.0000000285701358,0.2156876802033964,0.054132407791260356
Sword\D00513.obj,Sword,4136,7297,7297,0,1.0000000093837151,0.26319269646684357,0.08567797341781179
Sword\D00540.obj,Sword,8181,10922,10922,0,1.0000000174967016,0.17829056685356193,0.042849879159847774
Sword\D00635.obj,Sword,725,1238,1238,0,0.9999999989326445,0.42127198367919627,0.10987718752358855
Sword\D00712.obj,Sword,327,602,602,0,0.9999999841263163,0.1782175665459181,0.07699934760280634
Sword\D00807.obj,Sword,176,648,648,0,1.0000000286308814,0.1378873540028159,0.03606868756350221
Sword\D00808.obj,Sword,1787,3110,3110,0,1.0000000109809828,0.20319851479039908,0.20324320623467562
Sword\D00812.obj,Sword,3694,12652,12652,0,0.9999999741334499,0.15866521151802299,0.0752973825534465
Sword\D00906.obj,Sword,14621,29204,29204,0,1.0000000079943172,0.22256623860025124,0.07151455443916514
Sword\D00916.obj,Sword,2993,7470,7470,0,1.0000000140134317,0.08544720757730158,0.03290014773789399
Sword\D00992.obj,Sword,5872,11648,11648,0,1.000000017532452,0.20404771415699605,0.042666253528631355
Sword\m687.obj,Sword,800,1504,1504,0,0.45691684755892314,1.0000000156854332,0.09187365948367947
Sword\m688.obj,Sword,1977,3938,3938,0,0.09908421089409793,1.0000000156854332,0.36927788344531165
Sword\m689.obj,Sword,178,360,360,0,0.9076515895147272,1.0000000156854332,0.1871936595715179
Sword\m690.obj,Sword,180,368,368,0,0.1371042114289712,1.0000000156854332,0.13394315159876916
Sword\m691.obj,Sword,8583,16488,16488,0,0.09566526391839059,1.0000000156854332,0.22274105451911444
Sword\m692.obj,Sword,3694,12652,12652,0,0.15866315975676287,1.0000000156854332,0.07519471112294838
Sword\m693.obj,Sword,196,259,259,0,0.09026421151210398,1.0000000156854332,0.09929051649307599
Sword\m694.obj,Sword,2903,5667,5667,0,0.3161252662994393,1.0000000156854332,0.08842104470630753
Sword\m695.obj,Sword,9880,19712,19712,0,0.07512105330976754,0.2554526486579073,1.0
Sword\m696.obj,Sword,5548,11609,11609,0,0.2865936878366682,0.12039579994296777,1.0
Sword\m697.obj,Sword,526,1036,1036,0,0.18792737021010011,0.0421821135242627,1.0
Sword\m698.obj,Sword,3949,7505,7505,0,0.2792926344186712,1.0000000156854332,0.08655472914237386
Sword\m699.obj,Sword,557,1112,1112,0,0.18097894885482224,0.1808747515035272,1.0
Sword\m700.obj,Sword,800,1504,1504,0,0.4140747419903121,1.0000000156854332,0.07656210443298572
Sword\m701.obj,Sword,960,1900,1900,0,0.02004947342432767,0.29685263943487267,1.0
Sword\m702.obj,Sword,1005,2000,2000,0,0.1037663165756441,0.10376632343802106,1.0
Sword\m703.obj,Sword,588,1100,1100,0,0.02711578943529618,0.10088527015491876,1.0
Sword\m704.obj,Sword,408,812,812,0,0.031510526219613005,0.0643442187101492,1.0
Sword\m705.obj,Sword,7910,15768,15768,0,0.4642831631620704,1.0000000156854332,0.07327051631112497
Sword\m707.obj,Sword,4325,8628,8628,0,0.2577021083731665,1.0000000156854332,0.04269578008520955
Sword\m709.obj,Sword,6598,13168,13168,0,0.21557052841243657,0.05413789566112689,1.0
Sword\m710.obj,Sword,10936,21764,21764,0,0.20636105482654893,0.056724219657549355,1.0
Sword\m711.obj,Sword,9457,17701,17701,0,0.21444210757634652,0.032212640514030465,1.0
Sword\m712.obj,Sword,4890,9314,9314,0,1.0000000117640748,0.033157907450298355,0.19369260503985514
Sword\m713.obj,Sword,1023,2000,2000,0,0.08338315811136093,0.11926632328116672,1.0
Sword\m714.obj,Sword,526,1036,1036,0,0.18792737021010011,0.0421821135242627,1.0
Sword\m715.obj,Sword,5548,11609,11609,0,0.2865936878366682,0.12039579994296777,1.0
Sword\m716.obj,Sword,4757,9573,9573,0,0.1955557913598988,0.07441895666146224,1.0
Sword\m717.obj,Sword,18888,37283,37283,0,0.1447684228155917,0.03021263800436118,1.0
Sword\m718.obj,Sword,361,710,710,0,1.0000000117640748,0.18522948259089475,0.04344629668494647
Sword\m719.obj,Sword,624,1228,1228,0,0.18320631759833433,0.1730789501174996,1.0
Sword\m720.obj,Sword,318,620,620,0,0.1319052648469682,1.0000000156854332,0.06695681580690103
Sword\m721.obj,Sword,275,530,530,0,0.16463052786030932,0.08334948932935676,1.0
