name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z,bb_diagonal,barycenter,major_eigenvector,median_eigenvector,minor_eigenvector,mass_directions
RectangleTable/D00188.obj,RectangleTable,240,120,120,0,1.902489,1.089726,0.771358,2.324211761944466,[ 0.225 -0.054  0.039],[-0.10362683  0.05488552  0.99310073],[ 0.14258973 -0.9873426   0.06944606],[0.98434224 0.14880244 0.09448907],[ 1 -1  1]
RectangleTable/D00230.obj,RectangleTable,3713,6676,6676,0,1.34864,1.277727,0.992339,2.106217658992062,[-0.064  0.021  0.125],[0.14300477 0.83928682 0.52454482],[ 0.02338796 -0.53270975  0.84597478],[-0.98944562  0.10871039  0.09580924],[-1  1  1]
RectangleTable/D00243.obj,RectangleTable,1066,1648,1648,0,1.5749360000000001,0.9429109999999999,0.74383,1.9806028443171033,[-0.009 -0.038 -0.134],[-0.03692759 -0.87260184  0.48703427],[-0.00748168 -0.48711161 -0.87330768],[ 0.99928994 -0.03589298  0.01145933],[ 1  1 -1]
RectangleTable/D00295.obj,RectangleTable,190,360,360,0,1.482354,1.2408489999999999,1.030453,2.1906421449716516,[-0.121  0.077 -0.369],[-0.19112015  0.9789105   0.0721618 ],[-0.00362449 -0.07422028  0.99723529],[0.98155996 0.1903302  0.01773304],[-1  1 -1]
RectangleTable/D00302.obj,RectangleTable,134,216,216,0,1.477927,0.9508289999999999,0.916623,1.9820549257523112,[-0.069  0.072  0.054],[-0.07503246 -0.22476087  0.97152081],[-0.08249414  0.97232669  0.21857612],[-0.99376297 -0.06374447 -0.09149752],[-1  1  1]
RectangleTable/D00317.obj,RectangleTable,1042,2706,2706,0,1.7970190000000001,1.79903,0.541746,2.5998605646797674,[-0.253 -0.021 -0.01 ],[ 0.00605935  0.85401447 -0.52021397],[-0.00085555  0.52022776  0.85402714],[-0.99998128  0.00472978 -0.00388289],[-1 -1  1]
RectangleTable/D00418.obj,RectangleTable,2003,6267,6267,0,1.787171,1.787074,0.675507,2.6160893279408484,[-0.17  -0.    -0.034],[-0.0044625  -0.99926492 -0.03807507],[-0.99995384  0.00413509  0.00867335],[-0.00850953  0.03811202 -0.99923724],[-1  1  1]
RectangleTable/D00421.obj,RectangleTable,99,166,166,0,1.866936,0.781109,0.546248,2.0961794234943247,[-0.16   0.049 -0.083],[-0.04694686 -0.00844909  0.99886165],[ 0.05098528 -0.99868107 -0.00605124],[0.99759536 0.05064315 0.04731572],[-1  1 -1]
RectangleTable/D00505.obj,RectangleTable,189,334,334,0,1.750225,1.057648,0.516229,2.109122856300694,[-0.049  0.06   0.006],[0.03375326 0.00436013 0.99942069],[ 0.07274875 -0.9973485   0.00189416],[ 0.99677898  0.07264267 -0.03398096],[-1  1  1]
RectangleTable/D00523.obj,RectangleTable,12600,25140,25140,0,1.956899,1.9462739999999998,0.455687,2.7973356647435073,[-0.001 -0.087 -0.044],[-0.03302241  0.03077582  0.99898067],[ 0.59826842 -0.80006337  0.04442415],[0.80061502 0.59912558 0.00800782],[-1 -1 -1]
RectangleTable/D00530.obj,RectangleTable,210,340,340,0,1.082015,1.1177679999999999,1.1849189999999998,1.9555548569677095,[-0.081 -0.07  -0.101],[0.05016282 0.24438659 0.96837952],[-0.67614386 -0.70530286  0.21301962],[ 0.73505998 -0.66544953  0.12986051],[-1 -1 -1]
RectangleTable/D00571.obj,RectangleTable,1245,2409,2409,0,1.232786,1.284648,1.082238,2.0835836662692477,[ 0.092  0.02  -0.094],[ 0.24013199 -0.75296815  0.61267902],[-0.94845111 -0.31645721 -0.01718476],[ 0.20682628 -0.57696949 -0.79014499],[ 1  1 -1]
RectangleTable/D00603.obj,RectangleTable,7282,13672,13672,0,1.640571,0.96474,0.943472,2.1242259504169985,[-0.081 -0.127 -0.236],[-0.08715514 -0.13077887 -0.98757322],[-0.06623672 -0.98839105  0.13673268],[ 0.99399028 -0.07733056 -0.077481  ],[-1 -1 -1]
RectangleTable/D00678.obj,RectangleTable,1768,3419,3419,0,1.3701949999999998,1.081998,1.171652,2.102598967738023,[ 0.096  0.118 -0.085],[-0.14658216 -0.4406197   0.8856455 ],[0.04646667 0.89126089 0.45110407],[ 0.98810653 -0.1072768   0.11016882],[ 1  1 -1]
RectangleTable/D00714.obj,RectangleTable,672,960,960,0,1.805375,1.009083,1.047395,2.3183320895719404,[ 0.034 -0.102 -0.11 ],[ 0.05756853 -0.59642309  0.80060312],[-0.09588767  0.79492232  0.59908603],[0.99372603 0.11125647 0.01142711],[ 1 -1 -1]
RectangleTable/D00766.obj,RectangleTable,2973,8352,8352,0,1.69034,1.690705,0.6857540000000001,2.487165306356013,[-0.091  0.003 -0.001],[-0.02552327 -0.94656488  0.32150194],[ 0.99963172 -0.02120046  0.01694007],[-0.00921889  0.3218159   0.94675738],[-1  1  1]
RectangleTable/D00944.obj,RectangleTable,1016,1996,1996,0,1.508126,1.3798629999999998,1.3460610000000002,2.447518364867974,[-0.112  0.016 -0.   ],[-0.36443059 -0.92196439 -0.13104198],[ 0.93026923 -0.36682426 -0.00625491],[-0.04230257 -0.1241838   0.99135709],[-1  1  1]
RectangleTable/D00954.obj,RectangleTable,652,1052,1052,0,1.2941500000000001,1.183341,1.4776259999999999,2.2931416747896325,[-0.114 -0.239  0.139],[ 0.12629244 -0.88866714  0.44081848],[-0.76438318 -0.37041365 -0.52774244],[-0.63227255  0.27030434  0.72606266],[-1 -1  1]
RectangleTable/m763.obj,RectangleTable,116,136,136,0,0.95,0.92951,0.633334,1.4722774180350657,[0.482 0.546 0.3  ],[0.00985347 0.01440893 0.99984763],[-0.09307219 -0.99554235  0.01526411],[ 0.9956106  -0.09320841 -0.00846848],[1 1 1]
RectangleTable/m764.obj,RectangleTable,72,121,121,0,0.685369,0.623973,0.95,1.327242619452073,[0.396 0.28  0.5  ],[-9.94591330e-01 -1.03863789e-01 -6.32171697e-04],[-0.10386571  0.9945733   0.0059884 ],[-6.76303371e-06 -6.02167309e-03  9.99981870e-01],[1 1 1]
RectangleTable/m765.obj,RectangleTable,1005,1726,1726,0,0.95,0.545742,0.8392729999999999,1.3801135819536738,[0.483 0.295 0.472],[-0.00828469 -0.14472243  0.98943761],[0.49816823 0.85734435 0.12957272],[ 0.86704082 -0.49397985 -0.06499329],[1 1 1]
RectangleTable/m870.obj,RectangleTable,48,92,92,0,0.5458069999999999,0.415659,0.95,1.1718266448284917,[0.298 0.268 0.5  ],[8.98797413e-07 1.00000000e+00 5.88458437e-07],[-1.00000000e+00  8.98797413e-07 -5.08837315e-13],[-1.03774224e-12 -5.88458437e-07  1.00000000e+00],[1 1 1]
RectangleTable/m871.obj,RectangleTable,60,184,184,0,0.870906,0.95,0.867876,1.5537651084420707,[0.4   0.628 0.52 ],[ 0.94615869  0.00770634 -0.32361141],[0.21657516 0.72793193 0.65054616],[-0.2405804   0.6856061  -0.68707012],[1 1 1]
RectangleTable/m872.obj,RectangleTable,2229,4413,4413,0,0.95,0.344962,0.42224599999999995,1.0953494720681616,[0.5   0.257 0.237],[-4.74096187e-03 -9.99988680e-01  4.03514890e-04],[-1.03525370e-03 -3.98611056e-04 -9.99999385e-01],[ 0.99998823 -0.00474138 -0.00103335],[1 1 1]
RectangleTable/m873.obj,RectangleTable,679,1206,1206,0,0.653125,0.555156,0.95,1.2795586934412193,[0.352 0.511 0.274],[-5.00276712e-08  9.25394739e-01  3.79004720e-01],[1.00000000e+00 3.27538770e-08 5.20241694e-08],[-3.57290187e-08 -3.79004720e-01  9.25394739e-01],[1 1 1]
RectangleTable/m874.obj,RectangleTable,68,88,88,0,0.95,0.330804,0.407143,1.0852173555859674,[0.5   0.22  0.229],[ 0.00000000e+00 -1.00000000e+00 -1.20097002e-16],[ 0.00000000e+00  6.33196551e-16 -1.00000000e+00],[ 1.00000000e+00 -8.20118154e-18 -3.52372588e-18],[1 1 1]
RectangleTable/m875.obj,RectangleTable,528,744,744,0,0.95,0.238804,0.359483,1.043434414663902,[0.5   0.132 0.205],[ 1.02572027e-03 -9.99999473e-01 -4.18784510e-05],[-8.25582112e-07 -4.18793199e-05  9.99999999e-01],[-9.99999474e-01 -1.02572024e-03 -8.68538144e-07],[1 1 1]
RectangleTable/m876.obj,RectangleTable,44,52,52,0,0.95,0.639286,0.949996,1.4878437383717418,[0.5   0.392 0.5  ],[ 3.83421093e-06  1.00000000e+00 -3.45813125e-06],[7.30678689e-06 3.45810324e-06 1.00000000e+00],[ 1.00000000e+00 -3.83423620e-06 -7.30677363e-06],[1 1 1]
RectangleTable/m877.obj,RectangleTable,56,84,84,0,0.95,0.326352,0.95,1.3825721058606673,[0.499 0.229 0.506],[-2.28474443e-04  8.33611224e-01 -5.52351587e-01],[ 9.99999513e-01 -3.39711620e-04 -9.26333450e-04],[0.00095984 0.55235153 0.83361074],[1 1 1]
RectangleTable/m878.obj,RectangleTable,320,534,534,0,0.8601219999999999,0.95,0.860123,1.5434122683239886,[0.455 0.399 0.455],[ 1.00000000e+00  1.02850301e-06 -7.39430009e-07],[7.39429058e-07 9.25194453e-07 1.00000000e+00],[-1.02850369e-06  1.00000000e+00 -9.25193692e-07],[1 1 1]
RectangleTable/m879.obj,RectangleTable,276,556,556,0,0.95,0.35624999999999996,0.4750019999999999,1.1202861074314898,[0.5   0.225 0.263],[-8.85435940e-07 -1.00000000e+00  1.15128925e-05],[2.68845966e-13 1.15128925e-05 1.00000000e+00],[-1.0000000e+00  8.8543594e-07 -9.9250828e-12],[1 1 1]
RectangleTable/m881.obj,RectangleTable,60,86,86,0,0.95,0.6333329999999999,0.316667,1.1848580833914246,[0.5   0.435 0.183],[ 0.00000000e+00 -7.07142859e-17  1.00000000e+00],[ 0.00000000e+00 -1.00000000e+00 -4.29587103e-17],[ 1.00000000e+00  1.11132103e-17 -1.77270070e-18],[1 1 1]
RectangleTable/m882.obj,RectangleTable,598,1072,1072,0,0.95,0.784783,0.5064449999999999,1.3322428063660166,[0.501 0.421 0.126],[ 0.00136859 -0.005454    0.99998419],[-0.03397381 -0.99940811 -0.00540436],[ 0.99942179 -0.03396588 -0.00155307],[1 1 1]
RectangleTable/m883.obj,RectangleTable,96,172,172,0,0.95,0.95,0.95,1.6454482671904334,[0.5  0.46 0.5 ],[ 9.02311792e-07  1.00000000e+00 -4.82974490e-11],[-6.12719308e-16  4.82974494e-11  1.00000000e+00],[ 1.00000000e+00 -9.02311791e-07  6.56298652e-16],[1 1 1]
RectangleTable/m886.obj,RectangleTable,996,2432,2432,0,0.95,0.436865,0.686496,1.2508508249351717,[0.5   0.366 0.378],[-0.00445743 -0.99855168  0.05361605],[0.01005071 0.05356913 0.99851356],[ 0.99993956 -0.00498968 -0.00979737],[1 1 1]
RectangleTable/m887.obj,RectangleTable,340,616,616,0,0.95,0.663021,0.316667,1.2009891070821583,[0.5   0.274 0.183],[-4.24475294e-14  5.98331622e-07  1.00000000e+00],[-6.19468688e-08  1.00000000e+00 -5.98331622e-07],[-1.00000000e+00 -6.19468688e-08 -5.38275891e-15],[1 1 1]
RectangleTable/m888.obj,RectangleTable,36,60,60,0,0.95,0.5343749999999999,0.475,1.188983448423484,[0.5   0.295 0.262],[0.00000000e+00 2.48281212e-16 1.00000000e+00],[ 0.0000000e+00 -1.0000000e+00  1.9277006e-16],[ 1.00000000e+00 -2.22580466e-17  1.48480797e-17],[1 1 1]
RectangleTable/m889.obj,RectangleTable,511,1018,1018,0,0.574306,0.54005,0.95,1.2344964091223594,[0.26  0.51  0.616],[-0.0400094  -0.99893514  0.02297465],[ 0.99916921 -0.03981917  0.00867892],[-0.00775484  0.0233028   0.99969838],[1 1 1]
RectangleTable/m890.obj,RectangleTable,508,979,979,0,0.95,0.543416,0.625796,1.2607226430393006,[0.495 0.318 0.345],[2.04412607e-04 6.85106215e-02 9.97650366e-01],[ 0.00363214 -0.99764386  0.06850943],[ 9.99993383e-01  3.60959685e-03 -4.52770823e-04],[1 1 1]
RectangleTable/m891.obj,RectangleTable,190,360,360,0,0.95,0.328995,0.5503359999999999,1.1461271408185916,[0.496 0.188 0.299],[-4.28137865e-04  9.99999720e-01  6.14167310e-04],[-7.25788136e-06 -6.14170474e-04  9.99999811e-01],[-9.99999908e-01 -4.28133327e-04 -7.52082896e-06],[1 1 1]
RectangleTable/m892.obj,RectangleTable,174,288,288,0,0.95,0.29024799999999995,0.5277999999999999,1.1248629878807463,[0.501 0.168 0.294],[ 0.00754146 -0.99990437 -0.01159196],[ 8.86427578e-04 -1.15856049e-02  9.99932492e-01],[ 9.99971170e-01  7.55122418e-03 -7.98970459e-04],[1 1 1]
RectangleTable/m893.obj,RectangleTable,184,292,292,0,0.95,0.89061,0.5462859999999999,1.4121312141214073,[0.5   0.29  0.299],[-4.72543648e-05  1.16490633e-03  9.99999320e-01],[-2.99610454e-04 -9.99999277e-01  1.16489212e-03],[ 9.99999954e-01 -2.99555205e-04  4.76033488e-05],[1 1 1]
RectangleTable/m894.obj,RectangleTable,80,100,100,0,0.95,0.402148,0.95,1.4023990209294928,[0.503 0.305 0.5  ],[-0.00080716 -0.79324772  0.60889852],[1.90047921e-04 6.08898583e-01 7.93248057e-01],[-9.99999656e-01  7.55997991e-04 -3.40723493e-04],[1 1 1]
RectangleTable/m895.obj,RectangleTable,80,100,100,0,0.95,0.30161099999999996,0.593752,1.16017698340598,[0.502 0.235 0.322],[-3.38132017e-04 -9.99999872e-01  3.75685078e-04],[-2.25096122e-04  3.75761202e-04  9.99999904e-01],[ 9.99999917e-01 -3.38047419e-04  2.25223150e-04],[1 1 1]
RectangleTable/m896.obj,RectangleTable,144,160,160,0,0.831245,0.95,0.831245,1.5114352450733706,[0.441 0.634 0.441],[ 9.99999966e-01 -2.58005925e-04  3.54553708e-05],[2.57975292e-04 9.99999596e-01 8.61282821e-04],[-3.56775726e-05 -8.61273645e-04  9.99999628e-01],[1 1 1]
RectangleTable/m897.obj,RectangleTable,128,152,152,0,0.95,0.592266,0.23750200000000002,1.1444152282978413,[0.5   0.401 0.144],[ 6.32870892e-06  1.08604831e-05 -1.00000000e+00],[ 6.20794158e-06 -1.00000000e+00 -1.08604438e-05],[1.00000000e+00 6.20787285e-06 6.32877634e-06],[1 1 1]
RectangleTable/m898.obj,RectangleTable,288,348,348,0,0.95,0.355927,0.4750019999999999,1.1201834355733886,[0.5   0.154 0.262],[-1.27954315e-05 -9.99999974e-01  2.28612012e-04],[1.03523548e-05 2.28611879e-04 9.99999974e-01],[ 1.00000000e+00 -1.27977978e-05 -1.03494294e-05],[1 1 1]
RectangleTable/m901.obj,RectangleTable,190,360,360,0,0.95,0.719646,0.730263,1.3977390366177085,[0.497 0.393 0.39 ],[ 0.00501447 -0.00699652  0.99996295],[ 0.05284416 -0.99857644 -0.00725182],[ 0.99859018  0.05287857 -0.00463761],[1 1 1]
RectangleTable/m902.obj,RectangleTable,198,372,372,0,0.95,0.5711809999999999,0.41184899999999997,1.182525827862546,[0.5   0.316 0.231],[ 0.00108739 -0.00230391  0.99999675],[ 0.01043349 -0.99994289 -0.00231513],[ 0.99994498  0.01043598 -0.00106329],[1 1 1]
RectangleTable/m904.obj,RectangleTable,128,152,152,0,0.380951,0.95,0.380951,1.0921297215999572,[0.215 0.628 0.215],[-9.99999870e-01  5.10384782e-04  1.07863715e-05],[ 1.07753369e-05 -2.16229107e-05  1.00000000e+00],[-5.10385015e-04 -9.99999870e-01 -2.16174083e-05],[1 1 1]
RectangleTable/m905.obj,RectangleTable,48,67,67,0,0.95,0.8160499999999999,0.95,1.5719216273402437,[0.5   0.543 0.5  ],[ 0.0000000e+00  9.9847383e-01 -3.0835649e-16],[0.00000000e+00 8.22204066e-16 1.00000000e+00],[ 1.00000000e+00  5.52269053e-02 -2.83261766e-17],[1 1 1]
RectangleTable/m906.obj,RectangleTable,178,312,312,0,0.707512,0.325511,0.95,1.2284260829471996,[0.444 0.228 0.602],[ 0.99958716 -0.01270829 -0.02576821],[-0.02382023  0.13493333 -0.99056832],[0.01606542 0.99077318 0.13457491],[1 1 1]
RectangleTable/m907.obj,RectangleTable,158,214,214,0,0.43591399999999997,0.95,0.436116,1.132571490393432,[0.245 0.5   0.255],[9.92041737e-01 1.25909456e-01 3.38866113e-05],[ 1.66265738e-05  1.38133833e-04 -9.99999990e-01],[ 1.25909459e-01 -9.92041728e-01 -1.34941085e-04],[1 1 1]
RectangleTable/m908.obj,RectangleTable,288,348,348,0,0.95,0.355927,0.4750019999999999,1.1201834355733886,[0.5   0.154 0.262],[-1.27954315e-05 -9.99999974e-01  2.28612012e-04],[1.03523548e-05 2.28611879e-04 9.99999974e-01],[ 1.00000000e+00 -1.27977978e-05 -1.03494294e-05],[1 1 1]
RectangleTable/m910.obj,RectangleTable,352,1136,1136,0,0.95,0.521104,0.737046,1.3104526641325127,[0.501 0.518 0.435],[ 0.60267712  0.79695816 -0.04047195],[0.00946537 0.04357459 0.99900534],[ 0.797929   -0.60246074  0.0187179 ],[1 1 1]
RectangleTable/m912.obj,RectangleTable,36,60,60,0,0.95,0.475,0.475,1.1635076278220096,[0.5   0.268 0.263],[0.00000000e+00 1.00000000e+00 8.92860514e-16],[0.00000000e+00 2.94193827e-16 1.00000000e+00],[ 1.00000000e+00 -2.34629425e-17  3.49317549e-18],[1 1 1]
RectangleTable/m913.obj,RectangleTable,104,188,188,0,0.659242,0.877915,0.95,1.4518384076022373,[0.355 0.596 0.506],[1.00000000e+00 2.70945368e-07 1.18428917e-08],[ 2.71198636e-07 -9.99302479e-01 -3.73437491e-02],[-1.71651522e-09 -3.73437491e-02  9.99302479e-01],[1 1 1]
RectangleTable/m914.obj,RectangleTable,576,956,956,0,0.95,0.26320299999999996,0.354987,1.047755500762463,[0.498 0.205 0.199],[ 1.15952743e-04 -9.99995704e-01  2.92896876e-03],[1.78527833e-05 2.92897085e-03 9.99995710e-01],[ 9.99999993e-01  1.15899956e-04 -1.81923288e-05],[1 1 1]
RectangleTable/m915.obj,RectangleTable,40,60,60,0,0.95,0.611563,0.475,1.225615887204878,[0.5   0.381 0.262],[ 0.00000000e+00  1.47512501e-16 -1.00000000e+00],[ 0.00000000e+00 -1.00000000e+00 -6.21621478e-16],[ 1.00000000e+00  2.04907474e-17 -1.08200337e-18],[1 1 1]
RectangleTable/m917.obj,RectangleTable,96,172,172,0,0.95,0.38,0.6333329999999999,1.2033331578947701,[0.5   0.22  0.342],[ 8.78929859e-09  1.00000000e+00 -1.15185086e-07],[3.11401003e-14 1.15185086e-07 1.00000000e+00],[-1.00000000e+00  8.78929859e-09  3.01277041e-14],[1 1 1]
RectangleTable/m919.obj,RectangleTable,78,124,124,0,0.830996,0.95,0.87872,1.537921711406663,[0.434 0.729 0.453],[-0.89834077 -0.42918856 -0.09370719],[ 0.02334484  0.16636913 -0.98578716],[ 0.43867856 -0.88776038 -0.13943683],[1 1 1]
RectangleTable/m920.obj,RectangleTable,426,736,736,0,0.95,0.95,0.651806,1.4932685832213841,[0.504 0.495 0.586],[ 0.00190579 -0.01997729  0.99979862],[ 0.52783479 -0.84915687 -0.01797341],[0.84934492 0.52776275 0.00892639],[1 1 1]
Rocket/D00015.obj,Rocket,88,156,156,0,1.546931,0.426666,0.426672,1.6604482496907274,[0.235 0.015 0.004],[-0.00326163 -0.89570867  0.44462944],[-0.00787041 -0.44459504 -0.89569711],[ 0.99996371 -0.00642085 -0.00559949],[1 1 1]
Rocket/D00343.obj,Rocket,1053,2008,2008,0,1.577198,0.38921700000000004,0.38881699999999997,1.6703957805807583,[-0.182  0.01  -0.006],[-0.02189383  0.74880958  0.66242348],[ 0.00975353 -0.66239079  0.74909499],[-0.99971272 -0.02286152 -0.00719874],[-1  1 -1]
Rocket/D00346.obj,Rocket,1508,2904,2904,0,1.442422,0.34556299999999995,0.343962,1.522598065970465,[ 0.173 -0.01  -0.007],[ 0.02447309 -0.9265699  -0.37532558],[ 0.01003406 -0.37519145  0.92689303],[ 9.99650132e-01  2.64499720e-02 -1.15165222e-04],[ 1 -1 -1]
Rocket/D00354.obj,Rocket,3242,6348,6348,0,1.889662,0.712546,0.615712,2.111313700827994,[ 0.057  0.015 -0.001],[ 0.0012419  -0.0479692   0.99884804],[ 0.05721451 -0.9972092  -0.04796163],[0.99836114 0.05720817 0.0015061 ],[1 1 1]
Rocket/D00426.obj,Rocket,36,56,56,0,1.7958470000000002,0.333196,0.21474100000000002,1.8390757784566683,[-0.161 -0.032 -0.007],[-8.22357258e-04  9.84241724e-02  9.95144214e-01],[ 0.00282053 -0.99514036  0.09842612],[9.99995684e-01 2.88777330e-03 5.40752791e-04],[-1 -1 -1]
Rocket/D00428.obj,Rocket,1175,2048,2048,0,1.949182,0.33286099999999996,0.330134,2.004768159264557,[-0.048  0.041 -0.029],[ 0.00457258 -0.10683624  0.99426612],[ 0.03094073 -0.99378535 -0.10692687],[ 0.99951076  0.03125225 -0.00123857],[-1  1 -1]
Rocket/D00433.obj,Rocket,170,304,304,0,1.6123889999999999,0.500967,0.503486,1.7618922709989961,[-0.101  0.019 -0.01 ],[ 9.42818728e-04  2.89134508e-01 -9.57288017e-01],[-0.00516653 -0.95727426 -0.28913544],[ 9.99986209e-01 -5.21846422e-03 -5.91287414e-04],[-1  1 -1]
Rocket/D00437.obj,Rocket,1810,3910,3910,0,1.919051,0.337974,0.290408,1.9701065889288834,[-0.042  0.053 -0.038],[ 0.02808789 -0.05118368 -0.9982942 ],[ 0.03674168  0.99806623 -0.05013823],[-0.99892999  0.03527073 -0.02991415],[-1  1 -1]
Rocket/D00472.obj,Rocket,93,108,108,0,1.850651,0.37104899999999996,0.34753500000000004,1.9192100094640503,[ 0.291 -0.024 -0.007],[-0.03920894  0.76039237 -0.64827934],[-0.00559609  0.64860095  0.76110807],[-0.99921536 -0.03347007  0.02117573],[ 1 -1 -1]
Rocket/D00485.obj,Rocket,2101,4064,4064,0,1.753618,0.463967,0.464015,1.8723651853305754,[0.377 0.01  0.002],[-0.00551733 -0.99916414  0.04050405],[-0.00179321 -0.04049471 -0.99917814],[ 0.99998317 -0.00558543 -0.00156829],[1 1 1]
Rocket/D00528.obj,Rocket,204,392,392,0,1.8684819999999998,0.483012,0.474763,1.9874419444695735,[-0.025  0.     0.004],[-0.00493829 -0.17616311  0.9843486 ],[-0.01384006  0.98427836  0.1760811 ],[-0.99989203 -0.01275391 -0.00729876],[-1 -1  1]
Rocket/D00564.obj,Rocket,73398,24466,24466,0,1.790937,0.383202,0.365301,1.8675502486878364,[ 0.019 -0.002 -0.057],[ 0.00903732 -0.67782042 -0.73517195],[ 0.03592758 -0.73450719  0.67764917],[ 0.99931353  0.03253708 -0.01771448],[ 1 -1 -1]
Rocket/D00585.obj,Rocket,1014,1728,1728,0,1.8023129999999998,0.782224,0.783832,2.1153248309347195,[-0.297  0.046  0.003],[-0.00174277 -0.3241888   0.94599079],[-0.03423652  0.94545699  0.3239428 ],[-0.99941224 -0.03182288 -0.01274681],[-1  1  1]
Rocket/D00614.obj,Rocket,161,224,224,0,1.7801010000000002,0.30903,0.30447,1.8322011603535788,[0.148 0.053 0.002],[-0.03692803  0.96485101  0.26019001],[ 0.00541627 -0.26017053  0.96554749],[-0.99930325 -0.03706502 -0.00438169],[ 1  1 -1]
Rocket/D00697.obj,Rocket,217,430,430,0,1.612276,0.505655,0.503084,1.7630128729697354,[ 0.081 -0.017 -0.01 ],[-0.00920872  0.46152838  0.88707765],[-0.01992834  0.88685437 -0.46161909],[-0.999759   -0.02192891  0.0010307 ],[ 1 -1 -1]
Rocket/D00719.obj,Rocket,7915,12970,12970,0,1.6900439999999999,0.335302,0.317908,1.752067821062872,[-0.216 -0.014 -0.007],[0.01713441 0.90791216 0.41881013],[ 0.03057901  0.41819984 -0.9078402 ],[-0.99938548  0.0283621  -0.02059745],[-1 -1 -1]
Rocket/D00764.obj,Rocket,250,400,400,0,1.542203,0.281872,0.28163499999999997,1.5928465685112299,[-0.217  0.024 -0.001],[ 0.00999856 -0.67840595  0.73461922],[ 0.00220164 -0.73463923 -0.67845439],[-0.99994759 -0.00840093  0.00585173],[-1  1 -1]
Rocket/D00851.obj,Rocket,1175,2048,2048,0,1.9493559999999999,0.333474,0.331548,2.005272500114635,[-0.054  0.042  0.037],[-0.00712087  0.04460456  0.99897934],[ 0.03183933 -0.99848804  0.04480957],[0.99946763 0.03212592 0.00568992],[-1  1  1]
Rocket/D00942.obj,Rocket,186,368,368,0,1.497414,0.348957,0.34702900000000003,1.576213437985478,[ 0.134 -0.006 -0.006],[-0.01135537  0.98979169  0.14206856],[-0.02008702  0.14182325 -0.98968817],[-0.99973375 -0.01409201  0.01827151],[ 1 -1 -1]
Rocket/D00975.obj,Rocket,46038,15346,15346,0,1.9309319999999999,0.42333200000000004,0.46134200000000003,2.0299125133394296,[ 0.061 -0.015  0.059],[ 0.08044091 -0.88356244  0.46135308],[-0.0231376   0.46107309  0.88706046],[ 0.9964908   0.08203055 -0.01664562],[ 1 -1  1]
RoundTable/D00083.obj,RoundTable,1072,2040,2040,0,1.544138,1.610297,1.616139,2.7548727481635154,[-0.001  0.134 -0.023],[-0.13060373 -0.93266656  0.33626739],[0.05946749 0.33119242 0.94168742],[ 0.98964958 -0.14298487 -0.01220838],[ 1  1 -1]
RoundTable/D00094.obj,RoundTable,12414,24720,24720,0,1.152595,1.394707,1.285457,2.2194779901416006,[-0.178  0.121  0.003],[-0.20499403  0.77242679  0.60111089],[ 0.03498287 -0.60797885  0.79318215],[-0.97813785 -0.18362619 -0.09761032],[-1  1  1]
RoundTable/D00107.obj,RoundTable,356,904,904,0,1.138636,1.298141,1.319066,2.172923631592468,[0.295 0.08  0.031],[-0.15353264 -0.98799561 -0.01709957],[-0.13787997  0.03855533 -0.98969824],[ 0.9784768  -0.14959329 -0.14214431],[1 1 1]
RoundTable/D00194.obj,RoundTable,371,604,604,0,1.669946,1.361573,1.619055,2.6951697108475376,[ 0.277 -0.182 -0.07 ],[-0.33809237  0.28932885  0.89553468],[-0.92374321 -0.28399988 -0.25698744],[ 0.17997786 -0.91412958  0.36328376],[ 1 -1 -1]
RoundTable/D00344.obj,RoundTable,136,236,236,0,1.711674,1.716977,0.961053,2.607961036828196,[-0.154  0.005 -0.015],[-0.02356805  0.95892914  0.28266492],[ 0.99925558  0.03123383 -0.0226435 ],[-0.03054222  0.28192083 -0.95895142],[-1 -1  1]
RoundTable/D00401.obj,RoundTable,355,551,551,0,1.8373620000000002,1.8581969999999999,1.435035,2.981295131495371,[-0.236 -0.062 -0.098],[-0.23526602  0.97169322  0.02149831],[-0.9648867  -0.23616199  0.11498339],[0.11680566 0.00630825 0.99313476],[-1 -1 -1]
RoundTable/D00407.obj,RoundTable,215,408,408,0,1.9867789999999999,1.9865789999999999,0.717752,2.8998197963987344,[ 0.179  0.041 -0.184],[-0.05316067  0.99109726  0.1220662 ],[-0.02588554 -0.12356568  0.99199872],[-0.99825041 -0.04957556 -0.03222392],[ 1  1 -1]
RoundTable/D00492.obj,RoundTable,13002,25984,25984,0,1.883697,1.461419,0.861614,2.535042123193617,[ 0.118 -0.081 -0.129],[0.04009907 0.0446757  0.99819645],[ 0.17577989 -0.98373516  0.03696712],[ 0.98361247  0.17398051 -0.04729995],[ 1 -1 -1]
RoundTable/D00501.obj,RoundTable,744,1468,1468,0,1.644147,1.626191,0.769022,2.4370292083957468,[ 0.083 -0.015 -0.064],[-0.05233195 -0.94864416  0.31198657],[-0.02161217 -0.31126561 -0.95007717],[-0.99839585  0.0564621   0.00421312],[ 1 -1  1]
